"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARRONE, LAURA ENDA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ORCHANI, FEDERICO","3"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BIASI, VANINA","4"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ADARO, JORGE DANIEL","5"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ASINER, JULIAN ISMAEL","6"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALMEIDA, MARCELA SILVIA","7"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VIÑAS, PABLO","8"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LENTA, MARIA MALENA","9"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ANZOATEGUI, GERMAN ANDRES","10"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FERNANDEZ, LUIS NAHUEL","11"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALFONSO, LOURDES","12"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CAMALLI, GRACIELA","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","AGOSTI, MARTIN LIONEL","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","RINALDI, MARIA CLEMENCIA","3"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MENDIETA, MARIA DE LAS MERCEDES","4"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","SPADAVECCHIA, GUIDO","5"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","FERRERO, CLAUDIA","6"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ILLESCAS, GABRIEL ALEJANDRO","7"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","TORRIGLIA, MARIA SELVA","8"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","CASTILLO, JOSE ERNESTO","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","VIDAL, RODOLFO","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","506","UNIDAD","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CELOTTO, ILEANA AMANDA ELENA","2"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LOZANO, CLAUDIO RAUL","1"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","WALSH, PATRICIA","2"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CARDELLI, JORGE JUSTO","3"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","HANONO, ELENA JUDITH","4"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","IOMMI, MARTIN ANDRES","5"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","COLQUE, NORMA NOEMI","6"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","KOUTSOVITIS, MARIA EVA","7"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","OLIVERA, PEDRO HIPOLITO","8"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PAGANO, ANA MARIA","9"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SANCHEZ, DANIEL ERNESTO","10"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PALACIO VIEYRA, PAULA SABRINA","11"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SALA, MYRIAM RAQUEL","12"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","PETERS, GISELA DANIELA","1"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","RODRIGUEZ, OSVALDO HECTOR","2"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DI GIORGIO, SEBASTIAN GABRIEL","3"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","RAMERI, ANA CAROLINA","4"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BARGAS, FERNANDO MARIO","5"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CABEZAS, SUSANA BEATRIZ","6"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CARRE, ESTEBAN ALBERTO","7"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","FAILLACE, ISABEL CECILIA","8"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","VASALLO DEL GIORGIO, LUCIA","1"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","AIMA, AMALIA CONCEPCION","1"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","CIUDAD AUTONOMA DE BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","RAJNERI, RAUL ERNESTO","2"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PIUMATO, JULIO JUAN","1"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VAZQUEZ, SILVIA","2"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VERA, GUSTAVO JAVIER","3"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NIGRO, PASCUAL JORGE","4"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ROSENBERG, TAMARA EDITH","5"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LLANOS, RODOLFO LUJAN MARIA","6"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SICILIANO, MARIA ANGELICA","7"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SCHAERER, LUCAS","8"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARTELLO, ALFREDO ANTONIO ENRIQUE","9"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VIGANO, SILVINA","10"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RATTONI, XIMENA","11"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GALANTE, JOSE LUIS","12"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CICERO ADORNO, VALERIA ANABELLA","1"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","AMESTOY, CARLOS ANIBAL","2"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ARGIZ, GRACIELA DELIA","3"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DUARTE, GERMAN","4"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","TRILLO, SOCORRO","5"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GALVAN, DANIELA NATALIA","6"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","VILAR, ALEJANDRO ERNESTO","7"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","FERNANDEZ ROJO, EDUARDO","8"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ESPINOSA, NATALIA SOLEDAD","9"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CARDOZO, PABLO SEBASTIAN","10"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BELL, GUILLERMO GUSTAVO","11"
"DE LA CULTURA LA EDUCACION Y EL TRABAJO","76","POR TU SALARIO","CIUDAD AUTONOMA DE BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MOSZKOWSKI, LILIANA","12""Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","DIPUTADO NACIONAL TITULAR","ARGAÑARAZ GERARDT, EDUARDO JAVIER","1"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","DIPUTADO NACIONAL TITULAR","BARROS, ANA CLARA DEL V","2"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","DIPUTADO NACIONAL SUPLENTE","DIAZ RAMOS, DANIELA BEATRIZ","1"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","DIPUTADO NACIONAL SUPLENTE","CUELLO, EMANUEL GASTON","2"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","ALANIS, MARIO ARNOLDO DEL VALLE","1"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","PAIS AHUMADA, MARIA ISABEL","1"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","GRANIZO, ANGEL RICARDO","2"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","SENADOR NACIONAL TITULAR","DIAZ, HECTOR IGNACIO","1"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","SENADOR NACIONAL TITULAR","CORRO, ROSA ARGELIA","2"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","SENADOR NACIONAL TITULAR","PINETTA, GUSTAVO EDUARDO","3"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","SENADOR NACIONAL SUPLENTE","HERRERA, LIDIA ELIZABETH","1"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","SENADOR NACIONAL SUPLENTE","VELEZ, PAOLA NICOLASA","2"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","SENADOR NACIONAL SUPLENTE","BORDON, GERMAN JOSUE","3"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","SENADOR NACIONAL SUPLENTE","TOLABA, JOSE LUIS","1"
"OBRERO","194","1A - UNIDAD ROJO","CATAMARCA","SENADOR NACIONAL SUPLENTE","BARRIONUEVO, DELIA MARIA","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","DIPUTADO NACIONAL SUPLENTE","PAIS BOSCH, GONZALO L","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","DIPUTADO NACIONAL SUPLENTE","SUELDO, ALBA JOSEFINA","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","FUENZALIDA, JASMINA MARIA","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MALUGANI GUILLET, LIDIA ELENA","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","TORRES, RAUL HORACIO","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","SENADOR NACIONAL TITULAR","LAZARTE, CLARA ELISABEL","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","SENADOR NACIONAL TITULAR","TORRES, FRANCISCO ARNALDO","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","SENADOR NACIONAL TITULAR","GONZALEZ, MARIA CLAUDIA","3"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","SENADOR NACIONAL SUPLENTE","ESCOBAR, OSVALDO MARCOS","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","SENADOR NACIONAL SUPLENTE","SEGURA, RITA ALEJANDRA","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","SENADOR NACIONAL SUPLENTE","PEREA, JORGE FACUNDO","3"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","SENADOR NACIONAL SUPLENTE","SOLANO NAVARRO, NICOLAS","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","NUEVA IZQUIERDA","CATAMARCA","SENADOR NACIONAL SUPLENTE","GORDILLO, SILVINA","2"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","DIPUTADO NACIONAL SUPLENTE","VEGA ROMERO, SERGIO MATIAS","1"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","DIPUTADO NACIONAL SUPLENTE","OLEA, MARIA ALEJANDRA","2"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","RIVERA VILLALBA, MAXIMILIANO","1"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ZENON, EDGARDO MARTIN","1"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MEDALLA, ANTONIO CEFERINO","2"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","SENADOR NACIONAL TITULAR","ANDRADA CASAS, RODOLFO ANIBAL","1"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","SENADOR NACIONAL TITULAR","JAIMEZ, MARÍA DE LOS ANGELES","2"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","SENADOR NACIONAL TITULAR","MAZA, PEDRO EDGARDO","3"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","SENADOR NACIONAL SUPLENTE","DELGADO, JORGE RENE","1"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","SENADOR NACIONAL SUPLENTE","LUNA, LIDIA RUTH","2"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","SENADOR NACIONAL SUPLENTE","URQUIZA, JORGE ROLANDO","3"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","SENADOR NACIONAL SUPLENTE","MERCADO, VERONICA ELIZABETH","1"
"ALIANZA FRENTE TERCERA POSICION","501","UNIDOS POR UNA NUEVA ALTERNATIVA","CATAMARCA","SENADOR NACIONAL SUPLENTE","AGUIRRE, GUSTAVO ARIEL","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","DIPUTADO NACIONAL SUPLENTE","LAVATELLI, LUIS DANIEL","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","DIPUTADO NACIONAL SUPLENTE","CASTAÑOS, MARIA DEL VALLE","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","MOLINA, MANUEL ISAURO","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BRIZUELA, RUBEN DAMIAN","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SALMAN, MONICA SILVIA","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","SENADOR NACIONAL TITULAR","MERA, DALMACIO ENRIQUE","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","SENADOR NACIONAL TITULAR","BLAS, INES IMELDA","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","SENADOR NACIONAL SUPLENTE","YAZBEK, BERNARDO RUBEN","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","SENADOR NACIONAL SUPLENTE","LOSSO, LEONELLA ROSA MARINA","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","SENADOR NACIONAL SUPLENTE","GONZALEZ, CARLOS RUBEN","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","CELESTE Y BLANCA K NESTOR KIRCHNER","CATAMARCA","SENADOR NACIONAL SUPLENTE","BARRIONUEVO, NATALIA VERONICA","2"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","DIPUTADO NACIONAL SUPLENTE","ACEVEDO, VERONICA ANA LAURA","1"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","DIPUTADO NACIONAL SUPLENTE","DIAZ, IVANA NATALIA","2"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","VARRONE, EDUARDO","1"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","NAVARRO HERRERA, RAMONA ADRIANA","1"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SORIA, NOELIA JAQUELINA","2"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","SENADOR NACIONAL TITULAR","FURQUE, JOSE ALBERTO","1"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","SENADOR NACIONAL TITULAR","AMARILLO, NOEMÍ ANGELICA","2"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","SENADOR NACIONAL TITULAR","MONLLAU, MARCOS ANTONIO","3"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","SENADOR NACIONAL SUPLENTE","VILLARREAL, MYRIAM NOEMÍ","1"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","SENADOR NACIONAL SUPLENTE","DIAZ, JULIO CESAR","2"
"ALIANZA FRENTE AMPLIO PODEMOS","503","20 DE JUNIO","CATAMARCA","SENADOR NACIONAL SUPLENTE","ROJANO, JUAN MANUEL","3"
"ALIANZA FRENTE CIVICO Y SOCIAL","504","A - CATAMARCA PUEDE MAS Y MEJOR","CATAMARCA","DIPUTADO NACIONAL TITULAR","QUINTAR, AMADO DAVID","1"
